"IN","TIME","ROAD","LI","CONTRI","LEN","FS","JF","CF","SP","DE","TT"
1038,2276.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.712176917139973,1.0844881552813666,62.31,+,-1.148392030314431
1039,2286.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.712176917139973,-0.30693060998529254,56.63,+,-0.7660684092123276
1040,2296.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.712176917139973,1.4055847934198256,74.97,+,-1.792080236004533
1041,2306.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.712176917139973,-0.19989839727247252,62.31,+,-1.148392030314431
1042,2316.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.712176917139973,-0.8420916735493927,56.63,+,-0.7660684092123276
1043,2326.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.712176917139973,-1.1631883116878527,54.44,+,-0.597348417764158
1044,2336.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.712176917139973,-1.2702205244006728,53.51,+,-0.5215226198497995
1045,2346.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.6351257510752576,0.4422948790044465,51.57,+,-0.35454558079842297
1046,2356.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.6775773048723046,-0.6280272481237527,51.81,+,-0.3758803341330043
1047,2366.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.696664544850225,-1.0561560989750327,51.91,+,-0.3847115903895404
1048,2376.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.712176917139973,1.0844881552813666,64.35,+,-1.269232101646781
1049,2387.0,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.712176917139973,-0.30693060998529254,57.55,+,-0.8331159797401051
1050,2396.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.712176917139973,-0.9491238862622127,53.94,+,-0.5569068434302967
1051,2406.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.013098773333264037,-0.5209950354109326,48.12,+,-0.024340726838444245
1052,2416.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.16949923469080552,0.2282304535788064,48.99,+,-0.11199504231414387
1053,2426.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.901248272526263,0.6563593044300865,29.31,+,3.1432894121065593
1054,2436.933333333333,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.8270643691534671,-0.09286618455965369,37.9,+,1.3066443164660426
1055,2446.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.4173589973197114,0.7633915171429065,40.17,+,0.9525068112247335
1056,2456.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.212639384092059,1.5126170061326456,34.84,+,1.8570604791096514
1057,2466.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.766483129223546,0.7633915171429065,38.23,+,1.2525492647995204
1058,2476.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.9958437947303864,-0.4139628226981126,42.51,+,0.6270375120618447
1059,2486.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.5125982875970847,1.6196492188454656,45.2,+,0.2945235787319722
1060,2496.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.2537639730548687,0.9774559425685466,49.45,+,-0.15709448803123144
1061,2506.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.03237752408019365,1.6196492188454656,48.22,+,-0.03457682125997697
1062,2516.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.14228029725622823,0.014166028153166343,47.25,+,0.06654149358810495
1063,2526.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.657715810112739,0.8704237298557266,23.25,+,5.255420926351128
1064,2536.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.18016000083231953,0.7633915171429065,49.05,+,-0.1179255504665435
1065,2546.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.3204491493578193,-0.4139628226981126,46.26,+,0.17411736217834128
1066,2557.0,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.5451551183286545,-0.9491238862622127,45.02,+,0.3155330773195767
1067,2566.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.6274014833918852,-0.19989839727247252,51.53,+,-0.35097046736849546
1068,2576.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.673222783559268,1.5126170061326456,31.14,+,2.667073644274703
1069,2586.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.767313009222586,-0.09286618455965369,38.23,+,1.2525492647995204
1070,2596.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.1657776837645806,0.6563593044300865,41.57,+,0.7533783730391149
1071,2606.933333333333,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.2737897574857888,0.9774559425685466,40.97,+,0.837052727395087
1072,2616.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.012013545642211687,0.7633915171429065,48.11,+,-0.02331477698808896
1073,2626.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.3959043923474578,-0.4139628226981126,45.85,+,0.22002933940456695
1074,2636.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.615700317090275,1.0844881552813666,39.07,+,1.1189762633603468
1075,2646.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.2574475051970007,1.4055847934198256,41.06,+,0.8243456782819193
1076,2656.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.8665740256491531,-0.19989839727247252,43.23,+,0.5339817513018807
1077,2666.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.1963107423520983,1.2985525807070055,49.13,+,-0.12581036203818713
1078,2676.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.807338759945516,1.5126170061326456,38.01,+,1.2885082660827132
1079,2686.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.8822779087079103,0.12119824086598636,43.14,+,0.5454438525707325
1080,2696.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.5989058074972462,-0.7350594608365727,44.72,+,0.3509247490607718
1081,2706.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.0007144102706668205,-0.7350594608365727,48.05,+,-0.017150110166136604
1082,2716.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.20254235257113407,-1.0561560989750327,46.92,+,0.10189571127057327
1083,2726.9666666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.03426822353501999,0.6563593044300865,47.85,+,0.0035104346478031416
1084,2736.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.037151682756597,1.2985525807070055,36.25,+,1.5918931199434423
1085,2746.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.156457493006131,-0.19989839727247252,41.62,+,0.7465144088032455
1086,2756.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.6227808167003976,-0.8420916735493927,44.59,+,0.36640903537552805
1087,2766.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,-0.5942062834302846,1.2985525807070055,51.34,+,-0.33391260122102584
1088,0.9166666666666666,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.3254877533151936,1.4240338106465407,44.53,+,0.7213325594425851
1089,67.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.19294947139771904,0.15338144379298477,56.71,+,-0.24100399788534474
1090,77.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.4651605102738685,1.1063707189331513,58.86,+,-0.3695180428322443
1091,87.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.33525618496572956,-0.37605704239599613,57.84,+,-0.3097397280045126
1092,97.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.02676525165431838,0.6828199299819668,54.97,+,-0.12963715649702232
1093,106.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.11441883194189349,-0.48194473963379253,56.09,+,-0.20211393544370282
1094,117.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.03840074528009363,-1.0113832258227746,55.49,+,-0.16365093819806964
1095,127.91666666666669,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.0914851053751479,1.529921507884337,55.91,+,-0.19066171732264953
1096,137.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.2258944372456204,0.15338144379298477,45.49,+,0.6267753516486271
1097,147.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.5133906391885086,0.47104453550637404,30.96,+,2.6852274433372894
1098,157.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.4259364065061373,-0.5878324368715889,43.39,+,0.8390537225394911
1099,167.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.558513660318559,0.04749374655518836,41.87,+,1.0059870365337666
1100,177.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.041092148437273705,0.5769322327441704,54.86,+,-0.12235930510869725
1101,187.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.2319847262576262,1.529921507884337,34.18,+,2.0781069404574013
1102,196.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.1954190643190388,1.1063707189331513,34.6,+,2.0072482419056503
1103,207.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.4993884818038254,0.6828199299819668,42.55,+,0.929832035976158
1104,217.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.9415483029600276,0.7887076272197633,47.74,+,0.420058346300733
1105,226.9333333333333,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.0692608268946544,0.2592691410307812,46.73,+,0.5103890131481883
1106,236.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.9807868934028975,-0.6937201341093854,47.43,+,0.4473744147779321
1107,247.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.3115845371151647,1.0004830216953562,33.27,+,2.237771516194191
1108,256.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.4078674098171862,-0.37605704239599613,43.59,+,0.8179555172022576
1109,265.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.3648372488759935,-0.9054955285849782,52.3,+,0.055663037406429076
1110,276.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.2359486363994821,0.04749374655518836,53.32,+,-0.01731637803767182
1111,287.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.400368723330056,0.04749374655518836,58.35,+,-0.33989012741119917
1112,297.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.16757512525993074,0.8945953244575596,53.86,+,-0.054833482130568975
1113,307.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.11700331795890215,0.7887076272197633,54.26,+,-0.082142488017632
1114,316.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.08642501586990818,1.2122584161709478,54.5,+,-0.09833547580196847
1115,326.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.6634383467215587,1.1063707189331513,60.43,+,-0.4575861857739818
1116,336.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.5304518990013493,0.15338144379298477,50.99,+,0.15367444651083037
1117,345.9333333333333,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.12821114302399209,-0.5878324368715889,56.2,+,-0.2090763995269657
1118,356.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.4329394791873578,1.4240338106465407,43.31,+,0.8475475647990168
1119,366.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.16303114680265016,0.04749374655518836,53.9,+,-0.05758262250057287
1120,376.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.4017051875821973,-0.7996078313471818,58.36,+,-0.3404760441355476
1121,386.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.073747358804091,1.2122584161709478,35.99,+,1.784533536767092
1122,396.9333333333333,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.4919617285396784,1.529921507884337,51.3,+,0.13002879117089555
1123,406.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.824897715055372,1.529921507884337,38.83,+,1.3790612829520799
1124,416.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.21157152844042376,1.4240338106465407,53.51,+,-0.030603182616402456
1125,426.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.011743393460249637,1.529921507884337,55.09,+,-0.13754348354196075
1126,436.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.4696510301610634,-0.16428164792040448,58.9,+,-0.3718201019751168
1127,446.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.6857305704472764,-0.9054955285849782,60.61,+,-0.4673916388359946
1128,456.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.7827044165826526,-1.2231586202983675,61.38,+,-0.5086879819240285
1129,466.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.5604916274117278,0.47104453550637404,41.85,+,1.0082643541764156
1130,476.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.4575838799968441,0.04749374655518836,43.02,+,0.878602558562332
1131,486.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.8617161831692489,1.2122584161709478,63.17,+,-0.6007980934695112
1132,496.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.5410182212254114,0.15338144379298477,59.46,+,-0.40372371475836416
1133,506.91666666666674,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.1247013520512363,0.04749374655518836,54.2,+,-0.07807183380062921
1134,515.9333333333333,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.341991964796522,-0.6937201341093854,57.89,+,-0.31271913757672437
1135,526.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.7700347354723526,0.8945953244575596,61.27,+,-0.5028520534701929
1136,536.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.8205530842032954,-0.37605704239599613,61.67,+,-0.523973818200145
1137,546.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.8432729764896983,-1.0113832258227746,61.85,+,-0.5333894808719627
1138,556.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.797041812062988,1.529921507884337,27.72,+,3.438483913031209
1139,566.9333333333333,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.9145517250667724,0.15338144379298477,47.95,+,0.40175458654739865
1140,576.9166666666666,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.3688466416324175,0.3651568382685776,52.27,+,0.057852608767506336
1141,586.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.3826884233068435,1.4240338106465407,43.88,+,0.7877047392192406
1142,596.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.13414504430349974,0.2592691410307812,56.25,+,-0.21223215395468473
1143,605.9166666666666,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.478364777085025,-0.5878324368715889,58.97,+,-0.37584119069838984
1144,616.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.8617161831692489,-0.16428164792040448,67.21,+,-0.7906559751903022
1145,626.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.8617161831692489,-0.9054955285849782,64.34,+,-0.6582343288374343
1146,636.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.8617161831692489,-1.2231586202983675,63.23,+,-0.6037952486527224
1147,646.9166666666666,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.8617161831692489,0.8945953244575596,83.13,+,-1.3591729360454041
1148,656.9166666666666,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.8617161831692489,-0.37605704239599613,71.49,+,-0.9683842866412355
1149,666.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.0473962717296221,1.4240338106465407,46.9,+,0.49491252797854945
1150,676.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.03369639111255614,-0.05839395068260806,55.45,+,-0.16105714256776243
1151,685.9333333333333,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.42544079270022767,-0.7996078313471818,58.55,+,-0.3515704348520169
1152,696.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.6948719859319231,-1.2231586202983675,60.68,+,-0.47118916016808454
1153,706.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.786820726479248,-1.3290463175361638,61.41,+,-0.5102759702722384
1154,716.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.8281442011554583,-1.4349340147739602,61.73,+,-0.5271184736148646
1155,726.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.8466408664050945,-1.4349340147739602,61.88,+,-0.5349534323828731
1156,736.9333333333333,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.8549804033384566,-1.4349340147739602,61.95,+,-0.5385967619855043
1157,746.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.8549804033384566,-1.4349340147739602,61.95,+,-0.5385967619855043
1158,756.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,-0.859845133216251,-1.4349340147739602,61.99,+,-0.5406749703215098
